,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
429,Ron Brewer,"Brewer, Ron",1978,Y,76249,HISTADD_ron_brewer,0,,,,0,,1985
430,Ronnie Brewer,"Brewer, Ronnie",2006,Y,200758,ronnie_brewer,0,,,,0,,2013
431,Primoz Brezec,"Brezec, Primoz",2001,Y,2056,primoz_brezec,0,,,,0,,2009
432,Frank Brian,"Brian, Frank",1949,Y,76250,HISTADD_flash_brian,0,,,,0,,1955
433,Frank Brickowski,"Brickowski, Frank",1984,Y,783,frank_brickowski,0,,,,0,,1996
434,Junior Bridgeman,"Bridgeman, Junior",1975,Y,76252,HISTADD_junior_bridgeman,0,,,,0,,1986
435,Bill Bridges,"Bridges, Bill",1962,Y,76253,HISTADD_bill_bridges,0,,,,0,,1974
436,Al Brightman,"Brightman, Al",1946,Y,76254,HISTADD_al_brightman,0,,,,0,,1946
437,Audley Brindley,"Brindley, Audley",1946,Y,76255,HISTADD_aud_brindley,0,,,,0,,1946
438,John Brisker,"Brisker, John",1972,Y,76256,HISTADD_john_brisker,0,,,,0,,1974
439,Allan Bristow,"Bristow, Allan",1973,Y,76257,HISTADD_allan_bristow,0,,,,0,,1982
440,Tyrone Britt,"Britt, Tyrone",1967,Y,76258,HISTADD_tyrone_britt,0,,,,0,,1967
441,Wayman Britt,"Britt, Wayman",1977,Y,76259,HISTADD_wayman_britt,0,,,,0,,1977
442,Mike Brittain,"Brittain, Mike",1985,Y,76260,HISTADD_mike_brittain,0,,,,0,,1986
443,David Britton,"Britton, David",1980,Y,76261,HISTADD_david_britton,0,,,,0,,1980
444,Jon Brockman,"Brockman, Jon",2009,Y,201972,jon_brockman,0,,,,0,,2011
445,Jim Brogan,"Brogan, Jim",1981,Y,76262,HISTADD_jim_brogan,0,,,,0,,1982
446,Malcolm Brogdon,"Brogdon, Malcolm",2016,Y,1627763,malcolm_brogdon,0,,,,0,,2017
447,Gary Brokaw,"Brokaw, Gary",1974,Y,76263,HISTADD_dupp_gary_brokaw,0,,,,0,,1977
448,Price Brookfield,"Brookfield, Price",1948,Y,76264,HISTADD_price_brookfield,0,,,,0,,1949
449,Aaron Brooks,"Brooks, Aaron",2007,Y,201166,aaron_brooks,1,CHI,Chicago,bulls,1610612741,Bulls,2017
450,Dillon Brooks,"Brooks, Dillon",2017,Y,1628415,dillon_brooks,0,,,,0,,2017
451,Kevin Brooks,"Brooks, Kevin",1991,Y,76265,HISTADD_kevin_brooks,0,,,,0,,1993
452,MarShon Brooks,"Brooks, MarShon",2011,Y,202705,marshon_brooks,0,,,,0,,2017
453,Michael Brooks,"Brooks, Michael",1980,Y,76266,HISTADD_michael_brooks,0,,,,0,,1987
454,Scott Brooks,"Brooks, Scott",1988,Y,418,scott_brooks,0,,,,0,,1997
455,Andre Brown,"Brown, Andre",2006,Y,2810,andre_brown,0,,,,0,,2008
456,Anthony Brown,"Brown, Anthony",2015,Y,1626148,anthony_brown,1,LAL,Los Angeles,lakers,1610612747,Lakers,2017
457,Bob Brown,"Brown, Bob",1948,Y,76284,HISTADD_bob_brown,0,,,,0,,1949
458,Bobby Brown,"Brown, Bobby",2008,Y,201628,bobby_brown,0,,,,0,,2017
459,Chucky Brown,"Brown, Chucky",1989,Y,359,chucky_brown,0,,,,0,,2001
460,Damone Brown,"Brown, Damone",2001,Y,2245,damone_brown,0,,,,0,,2004
461,Darrell Brown,"Brown, Darrell",1948,Y,76270,HISTADD_darrell_brown,0,,,,0,,1948
462,Dee Brown,"Brown, Dee",1990,Y,244,dee_brown,0,,,,0,,2001
463,Dee Brown,"Brown, Dee",2006,Y,200793,dee_brown,0,,,,0,,2008
464,Derrick Brown,"Brown, Derrick",2009,Y,201974,derrick_brown,0,,,,0,,2011
465,Devin Brown,"Brown, Devin",2002,Y,2484,devin_brown,0,,,,0,,2009
466,Ernest Brown,"Brown, Ernest",2001,Y,2081,ernest_brown,0,,,,0,,2003
467,Fred Brown,"Brown, Fred",1971,Y,76272,HISTADD_fred_brown,0,,,,0,,1983
468,George Brown,"Brown, George",1957,Y,76273,HISTADD_george_brown,0,,,,0,,1957
469,Gerald Brown,"Brown, Gerald",1998,Y,1871,gerald_brown,0,,,,0,,1998
470,Harold Brown,"Brown, Harold",1946,Y,76275,HISTADD_brownie_brown,0,,,,0,,1946
471,Jabari Brown,"Brown, Jabari",2014,Y,203913,jabari_brown,0,,,,0,,2014
472,Jaylen Brown,"Brown, Jaylen",2016,Y,1627759,jaylen_brown,0,,,,0,,2017
473,John Brown,"Brown, John",1973,Y,76276,HISTADD_john_brown,0,,,,0,,1979
474,Kedrick Brown,"Brown, Kedrick",2001,Y,2208,kedrick_brown,0,,,,0,,2004
475,Kwame Brown,"Brown, Kwame",2001,Y,2198,kwame_brown,0,,,,0,,2012
476,Leon Brown,"Brown, Leon",1946,Y,76278,HISTADD_stretch_brown,0,,,,0,,1946
477,Lewis Brown,"Brown, Lewis",1980,Y,76279,HISTADD_lewis_brown,0,,,,0,,1980
478,Lorenzo Brown,"Brown, Lorenzo",2013,Y,203485,lorenzo_brown,1,DET,Detroit,pistons,1610612765,Pistons,2017
479,Marcus Brown,"Brown, Marcus",1996,Y,992,marcus_brown,0,,,,0,,1999
480,Markel Brown,"Brown, Markel",2014,Y,203900,markel_brown,1,BKN,Brooklyn,nets,1610612751,Nets,2017
481,Mike Brown,"Brown, Mike",1986,Y,1479,mike_brown,0,,,,0,,1997
482,Myron Brown,"Brown, Myron",1991,Y,76277,HISTADD_myron_brown,0,,,,0,,1991
483,P.J. Brown,"Brown, P.J.",1993,Y,136,p.j._brown,0,,,,0,,2007
484,Randy Brown,"Brown, Randy",1991,Y,753,randy_brown,0,,,,0,,2002
485,Raymond Brown,"Brown, Raymond",1989,Y,76282,HISTADD_raymond_brown,0,,,,0,,1989
486,Rickey Brown,"Brown, Rickey",1980,Y,76283,HISTADD_rickey_brown,0,,,,0,,1984
487,Roger Brown,"Brown, Roger",1972,Y,76286,HISTADD_roger_brown,0,,,,0,,1979
488,Shannon Brown,"Brown, Shannon",2006,Y,200769,shannon_brown,0,,,,0,,2014
489,Stan Brown,"Brown, Stan",1947,Y,76285,HISTADD_stan_brown,0,,,,0,,1951
490,Sterling Brown,"Brown, Sterling",2017,Y,1628425,sterling_brown,0,,,,0,,2017
491,Tierre Brown,"Brown, Tierre",2001,Y,2357,tierre_brown,0,,,,0,,2004
492,Tony Brown,"Brown, Tony",1984,Y,76268,HISTADD_tony_brown,0,,,,0,,1991
493,Jim Browne,"Browne, Jim",1948,Y,76287,HISTADD_jim_browne,0,,,,0,,1949
494,Stanley Brundy,"Brundy, Stanley",1989,Y,76288,HISTADD_marla_brumfield,0,,,,0,,1989
495,Rick Brunson,"Brunson, Rick",1997,Y,1594,rick_brunson,0,,,,0,,2005
496,Nicolas Brussino,"Brussino, Nicolas",2016,Y,1627852,nicolas_brussino,0,,,,0,,2017
497,Emmette Bryant,"Bryant, Emmette",1964,Y,76289,HISTADD_emmette_bryant,0,,,,0,,1971
498,Joe Bryant,"Bryant, Joe",1975,Y,76290,HISTADD_joe_bryant,0,,,,0,,1982
499,Kobe Bryant,"Bryant, Kobe",1996,Y,977,kobe_bryant,1,LAL,Los Angeles,lakers,1610612747,Lakers,2015
500,Mark Bryant,"Bryant, Mark",1988,Y,95,mark_bryant,0,,,,0,,2002
501,Thomas Bryant,"Bryant, Thomas",2017,Y,1628418,thomas_bryant,0,,,,0,,2017
502,Wallace Bryant,"Bryant, Wallace",1983,Y,76291,HISTADD_wallace_bryant,0,,,,0,,1985
503,Torgeir Bryn,"Bryn, Torgeir",1989,Y,76292,HISTADD_torgeir_bryn,0,,,,0,,1989
504,Joe Buckhalter,"Buckhalter, Joe",1961,Y,76293,HISTADD_joe_buckhalter,0,,,,0,,1962
505,Steve Bucknall,"Bucknall, Steve",1989,Y,76294,HISTADD_steve_bucknall,0,,,,0,,1989
506,Cleveland Buckner,"Buckner, Cleveland",1961,Y,76295,HISTADD_cleveland_buckner,0,,,,0,,1962
507,Greg Buckner,"Buckner, Greg",1999,Y,1761,greg_buckner,0,,,,0,,2008
508,Quinn Buckner,"Buckner, Quinn",1976,Y,76296,HISTADD_quinn_buckner,0,,,,0,,1985
509,Dave Budd,"Budd, Dave",1960,Y,76297,HISTADD_dave_budd,0,,,,0,,1964
510,Chase Budinger,"Budinger, Chase",2009,Y,201978,chase_budinger,1,PHX,Phoenix,suns,1610612756,Suns,2015
511,Walter Budko,"Budko, Walter",1948,Y,76298,HISTADD_walt_budko,0,,,,0,,1951
512,Jud Buechler,"Buechler, Jud",1990,Y,146,jud_buechler,0,,,,0,,2001
513,Rodney Buford,"Buford, Rodney",1999,Y,1934,rodney_buford,0,,,,0,,2004
514,Matt Bullard,"Bullard, Matt",1990,Y,672,matt_bullard,0,,,,0,,2002
515,Reggie Bullock,"Bullock, Reggie",2013,Y,203493,reggie_bullock,1,DET,Detroit,pistons,1610612765,Pistons,2017
516,Greg Bunch,"Bunch, Greg",1978,Y,76300,HISTADD_greg_bunch,0,,,,0,,1978
517,Dick Bunt,"Bunt, Dick",1952,Y,76301,HISTADD_dick_bunt,0,,,,0,,1952
518,Bill Buntin,"Buntin, Bill",1965,Y,76302,HISTADD_bill_buntin,0,,,,0,,1965
519,Luther Burden,"Burden, Luther",1976,Y,76303,HISTADD_ticky_burden,0,,,,0,,1977
520,Pat Burke,"Burke, Pat",2002,Y,2469,pat_burke,0,,,,0,,2006
521,Trey Burke,"Burke, Trey",2013,Y,203504,trey_burke,1,UTA,Utah,jazz,1610612762,Jazz,2017
522,Roger Burkman,"Burkman, Roger",1981,Y,76304,HISTADD_roger_burkman,0,,,,0,,1981
523,Alec Burks,"Burks, Alec",2011,Y,202692,alec_burks,1,UTA,Utah,jazz,1610612762,Jazz,2017
524,Antonio Burks,"Burks, Antonio",2004,Y,2766,antonio_burks,0,,,,0,,2005
525,Kevin Burleson,"Burleson, Kevin",2005,Y,101207,kevin_burleson,0,,,,0,,2005
526,Tom Burleson,"Burleson, Tom",1974,Y,76305,HISTADD_tom_burleson,0,,,,0,,1980
527,Jack Burmaster,"Burmaster, Jack",1949,Y,76306,HISTADD_jack_burmaster,0,,,,0,,1949
528,David Burns,"Burns, David",1981,Y,76307,HISTADD_david_burns,0,,,,0,,1981
529,Evers Burns,"Burns, Evers",1993,Y,76308,HISTADD_evers_burns,0,,,,0,,1993
530,Jim Burns,"Burns, Jim",1967,Y,76309,HISTADD_jim_burns,0,,,,0,,1967
531,Scott Burrell,"Burrell, Scott",1993,Y,197,scott_burrell,0,,,,0,,2000
532,Art Burris,"Burris, Art",1950,Y,76311,HISTADD_art_burris,0,,,,0,,1951
533,Junior Burrough,"Burrough, Junior",1995,Y,675,junior_burrough,0,,,,0,,1995
534,Bob Burrow,"Burrow, Bob",1956,Y,76313,HISTADD_bob_burrow,0,,,,0,,1957
535,Ed Burton,"Burton, Ed",1961,Y,76314,HISTADD_ed_burton,0,,,,0,,1964
536,Willie Burton,"Burton, Willie",1990,Y,416,willie_burton,0,,,,0,,1998
537,Steve Burtt,"Burtt, Steve",1984,Y,76316,HISTADD_steve_burtt,0,,,,0,,1992
538,Don Buse,"Buse, Don",1976,Y,76317,HISTADD_don_buse,0,,,,0,,1984
539,Brian Butch,"Butch, Brian",2009,Y,202221,brian_butch,0,,,,0,,2009
540,Donnie Butcher,"Butcher, Donnie",1961,Y,76318,HISTADD_donnie_butcher,0,,,,0,,1965
541,Al Butler,"Butler, Al",1961,Y,76319,HISTADD_al_butler,0,,,,0,,1964
542,Caron Butler,"Butler, Caron",2002,Y,2406,caron_butler,1,SAC,Sacramento,kings,1610612758,Kings,2015
543,Da'Sean Butler,"Butler, Da'Sean",2010,N,202364,da'sean_butler,0,,,,0,,2010
544,Greg Butler,"Butler, Greg",1988,Y,76320,HISTADD_gregory_butler,0,,,,0,,1990
545,Jackie Butler,"Butler, Jackie",2004,Y,2866,jackie_butler,0,,,,0,,2006
546,Jimmy Butler,"Butler, Jimmy",2011,Y,202710,jimmy_butler,1,CHI,Chicago,bulls,1610612741,Bulls,2017
547,Mitchell Butler,"Butler, Mitchell",1993,Y,348,mitchell_butler,0,,,,0,,2003
548,Rasual Butler,"Butler, Rasual",2002,Y,2446,rasual_butler,0,,,,0,,2015
549,Dwight Buycks,"Buycks, Dwight",2013,Y,202779,dwight_buycks,0,,,,0,,2017
550,Derrick Byars,"Byars, Derrick",2011,Y,201182,derrick_byars,0,,,,0,,2011
551,Andrew Bynum,"Bynum, Andrew",2005,Y,101115,andrew_bynum,0,,,,0,,2013
552,Will Bynum,"Bynum, Will",2005,Y,101198,will_bynum,0,,,,0,,2014
553,Marty Byrnes,"Byrnes, Marty",1978,Y,76321,HISTADD_marty_byrnes,0,,,,0,,1982
554,Tommy Byrnes,"Byrnes, Tommy",1946,Y,76322,HISTADD_tommy_byrnes,0,,,,0,,1950
555,Mike Bytzura,"Bytzura, Mike",1946,Y,76323,HISTADD_mike_bytzura,0,,,,0,,1946
556,Zarko Cabarkapa,"Cabarkapa, Zarko",2003,Y,2560,zarko_cabarkapa,0,,,,0,,2006
